MP URI;HP URI;jaccardSimilarity;sigmoidSimilarity;cosineSimilarity;jaccardSubtree;cosineSubtree;descendantsEvaluation;hasLoop;silverMapping;ourScore
http://purl.obolibrary.org/obo/DOID_14787;http://www.orpha.net/ORDO/Orphanet_2059;1;0.999909204;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_1390;http://www.orpha.net/ORDO/Orphanet_31154;0.857142857;0.333329237;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0090029;http://www.orpha.net/ORDO/Orphanet_1451;0.857142857;0.333329237;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_13450;http://www.orpha.net/ORDO/Orphanet_228123;0.875;0.499088949;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050699;http://www.orpha.net/ORDO/Orphanet_1652;1;0.999753211;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050306;http://www.orpha.net/ORDO/Orphanet_86;0.888888889;0.333333258;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_3275;http://www.orpha.net/ORDO/Orphanet_99867;0.714285714;0.328871433;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060294;http://www.orpha.net/ORDO/Orphanet_157820;0.947368421;0.499999985;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_3614;http://www.orpha.net/ORDO/Orphanet_478;1;0.999987712;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0110126;http://www.orpha.net/ORDO/Orphanet_118985;1;0.999999775;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_10983;http://www.orpha.net/ORDO/Orphanet_63;1;0.999995479;1;0;0;1;0;4;3
http://purl.obolibrary.org/obo/DOID_3507;http://www.orpha.net/ORDO/Orphanet_31112;0.882352941;0.333333129;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0110303;http://www.orpha.net/ORDO/Orphanet_238755;0.956521739;0.5;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0090113;http://www.orpha.net/ORDO/Orphanet_420741;1;0.999998337;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_11983;http://www.orpha.net/ORDO/Orphanet_739;1;0.999999388;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050843;http://www.orpha.net/ORDO/Orphanet_93958;0.933333333;0.499999168;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0080030;http://www.orpha.net/ORDO/Orphanet_93356;0.947368421;0.499999985;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_684;http://www.orpha.net/ORDO/Orphanet_88673;0.866666667;0.333331826;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060235;http://www.orpha.net/ORDO/Orphanet_157;0.944444444;0.499999959;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050289;http://www.orpha.net/ORDO/Orphanet_228119;0.75;0.331684918;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050474;http://www.orpha.net/ORDO/Orphanet_634;1;0.999987712;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050796;http://www.orpha.net/ORDO/Orphanet_929;0.882352941;0.333333129;0.40824829;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0080074;http://www.orpha.net/ORDO/Orphanet_3388;0.846153846;0.333322199;1;0;0.412020962;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0110283;http://www.orpha.net/ORDO/Orphanet_140922;0.956521739;0.5;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060451;http://www.orpha.net/ORDO/Orphanet_98954;1;0.999999775;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050353;http://www.orpha.net/ORDO/Orphanet_178475;0.846153846;0.333322199;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_3764;http://www.orpha.net/ORDO/Orphanet_220;1;0.999995479;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060484;http://www.orpha.net/ORDO/Orphanet_199343;1;0.999995479;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060063;http://www.orpha.net/ORDO/Orphanet_75563;1;0.999999917;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060640;http://www.orpha.net/ORDO/Orphanet_51188;0.928571429;0.49999774;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_14261;http://www.orpha.net/ORDO/Orphanet_908;0.875;0.333332779;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_4424;http://www.orpha.net/ORDO/Orphanet_158000;0.882352941;0.333333129;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_13133;http://www.orpha.net/ORDO/Orphanet_244242;1;0.999995479;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0110190;http://www.orpha.net/ORDO/Orphanet_99956;1;0.999999996;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_13096;http://www.orpha.net/ORDO/Orphanet_820;1;0.999909204;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0110288;http://www.orpha.net/ORDO/Orphanet_466801;0.956521739;0.5;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_10772;http://www.orpha.net/ORDO/Orphanet_54057;0.9375;0.499999694;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_999;http://www.orpha.net/ORDO/Orphanet_168956;0.933333333;0.499999168;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_1572;http://www.orpha.net/ORDO/Orphanet_314928;0.875;0.333332779;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0110194;http://www.orpha.net/ORDO/Orphanet_363981;1;0.999999996;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_4;http://www.orpha.net/ORDO/Orphanet_377788;1;0.986614298;1;0.049565363;0.789143965;0;0;4;4
http://purl.obolibrary.org/obo/DOID_3783;http://www.orpha.net/ORDO/Orphanet_192;1;0.999999388;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_9065;http://www.orpha.net/ORDO/Orphanet_507;0.777777778;0.332725966;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0090118;http://www.orpha.net/ORDO/Orphanet_3319;0.944444444;0.499999959;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050797;http://www.orpha.net/ORDO/Orphanet_2971;0.9;0.333333323;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050327;http://www.orpha.net/ORDO/Orphanet_1795;0.928571429;0.49999774;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060169;http://www.orpha.net/ORDO/Orphanet_306;0.866666667;0.333331826;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050198;http://www.orpha.net/ORDO/Orphanet_319244;1;0.999998337;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060446;http://www.orpha.net/ORDO/Orphanet_293621;1;0.99999997;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_1441;http://www.orpha.net/ORDO/Orphanet_99;0.941176471;0.499999887;1;0;0.520277159;1;0;4;3
http://purl.obolibrary.org/obo/DOID_0111050;http://www.orpha.net/ORDO/Orphanet_220436;1;0.999999388;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050948;http://www.orpha.net/ORDO/Orphanet_89937;0.947368421;0.499999985;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0110281;http://www.orpha.net/ORDO/Orphanet_34514;0.956521739;0.5;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_4692;http://www.orpha.net/ORDO/Orphanet_199323;0.846153846;0.333322199;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0110179;http://www.orpha.net/ORDO/Orphanet_101101;1;0.999999989;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060247;http://www.orpha.net/ORDO/Orphanet_178355;1;0.99999997;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_12712;http://www.orpha.net/ORDO/Orphanet_655;0.9;0.499876605;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_5230;http://www.orpha.net/ORDO/Orphanet_95159;0.916666667;0.499983299;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_14695;http://www.orpha.net/ORDO/Orphanet_79237;0.875;0.333332779;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050150;http://www.orpha.net/ORDO/Orphanet_99748;1;0.999987712;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_1338;http://www.orpha.net/ORDO/Orphanet_85;0.944444444;0.499999959;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060127;http://www.orpha.net/ORDO/Orphanet_100026;0.8;0.249996928;0.577350269;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_332;http://www.orpha.net/ORDO/Orphanet_803;0.933333333;0.499999168;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_14174;http://www.orpha.net/ORDO/Orphanet_73256;0.923076923;0.499993856;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050989;http://www.orpha.net/ORDO/Orphanet_37612;0.928571429;0.49999774;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_11654;http://www.orpha.net/ORDO/Orphanet_263425;0.75;0.249938303;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_5394;http://www.orpha.net/ORDO/Orphanet_2965;0.818181818;0.33325107;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060449;http://www.orpha.net/ORDO/Orphanet_98957;0.9;0.333333323;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060911;http://www.orpha.net/ORDO/Orphanet_401996;0.888888889;0.333333258;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_13523;http://www.orpha.net/ORDO/Orphanet_2404;0.666666667;0.321342527;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050952;http://www.orpha.net/ORDO/Orphanet_316226;0.888888889;0.49966465;1;0;0.726273039;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050746;http://www.orpha.net/ORDO/Orphanet_52416;0.923076923;0.499993856;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0110192;http://www.orpha.net/ORDO/Orphanet_99954;1;0.999999989;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050710;http://www.orpha.net/ORDO/Orphanet_6;0.913043478;0.333333333;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050158;http://www.orpha.net/ORDO/Orphanet_98852;0.882352941;0.333333129;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050854;http://www.orpha.net/ORDO/Orphanet_575;1;0.999999775;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060599;http://www.orpha.net/ORDO/Orphanet_627;1;0.999998337;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060226;http://www.orpha.net/ORDO/Orphanet_1784;0.928571429;0.49999774;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060463;http://www.orpha.net/ORDO/Orphanet_443167;1;0.999998337;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_9997;http://www.orpha.net/ORDO/Orphanet_563;0.933333333;0.499999168;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060849;http://www.orpha.net/ORDO/Orphanet_2788;0.944444444;0.499999959;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060042;http://www.orpha.net/ORDO/Orphanet_199627;0.916666667;0.499983299;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_12308;http://www.orpha.net/ORDO/Orphanet_234;1;0.999999775;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0080158;http://www.orpha.net/ORDO/Orphanet_137586;0.875;0.333332779;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060470;http://www.orpha.net/ORDO/Orphanet_370938;0.866666667;0.333331826;0.353553391;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0110973;http://www.orpha.net/ORDO/Orphanet_2565;1;0.999999388;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060280;http://www.orpha.net/ORDO/Orphanet_189439;0.944444444;0.499999959;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0110191;http://www.orpha.net/ORDO/Orphanet_99955;1;0.999999996;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060179;http://www.orpha.net/ORDO/Orphanet_3242;1;0.999995479;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_12557;http://www.orpha.net/ORDO/Orphanet_233;1;0.999999388;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_14450;http://www.orpha.net/ORDO/Orphanet_243;0.933333333;0.499999168;0.577350269;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_2255;http://www.orpha.net/ORDO/Orphanet_1505;0.947368421;0.499999985;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_12449;http://www.orpha.net/ORDO/Orphanet_182040;0.916666667;0.499983299;1;0;0.321471441;1;0;4;3
http://purl.obolibrary.org/obo/DOID_14039;http://www.orpha.net/ORDO/Orphanet_2905;1;0.999998337;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060170;http://www.orpha.net/ORDO/Orphanet_36387;0.857142857;0.249999992;0.730296743;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_3593;http://www.orpha.net/ORDO/Orphanet_254698;0.941176471;0.499999887;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_3613;http://www.orpha.net/ORDO/Orphanet_141;1;0.999753211;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0110298;http://www.orpha.net/ORDO/Orphanet_206559;0.956521739;0.5;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050631;http://www.orpha.net/ORDO/Orphanet_59;1;0.999999775;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_12713;http://www.orpha.net/ORDO/Orphanet_1309;0.882352941;0.333333129;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_1088;http://www.orpha.net/ORDO/Orphanet_93968;0.777777778;0.332725966;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0110193;http://www.orpha.net/ORDO/Orphanet_99952;1;0.999999989;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060366;http://www.orpha.net/ORDO/Orphanet_2136;1;0.999987712;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_8472;http://www.orpha.net/ORDO/Orphanet_90289;0.923076923;0.499993856;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_4626;http://www.orpha.net/ORDO/Orphanet_2177;0.909090909;0.499954602;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0090122;http://www.orpha.net/ORDO/Orphanet_178345;0.928571429;0.49999774;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050604;http://www.orpha.net/ORDO/Orphanet_63446;0.9375;0.499999694;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0110196;http://www.orpha.net/ORDO/Orphanet_99953;1;0.999999989;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060816;http://www.orpha.net/ORDO/Orphanet_52055;0.952380952;0.499999998;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0110294;http://www.orpha.net/ORDO/Orphanet_363623;0.956521739;0.5;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0080013;http://www.orpha.net/ORDO/Orphanet_68380;0.866666667;0.333331826;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060347;http://www.orpha.net/ORDO/Orphanet_971;0.923076923;0.499993856;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050256;http://www.orpha.net/ORDO/Orphanet_74;0.909090909;0.499954602;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_11335;http://www.orpha.net/ORDO/Orphanet_797;0.875;0.499088949;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050194;http://www.orpha.net/ORDO/Orphanet_319223;1;0.999999388;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_10011;http://www.orpha.net/ORDO/Orphanet_97285;0.846153846;0.333322199;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_12097;http://www.orpha.net/ORDO/Orphanet_31205;0.909090909;0.499954602;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_6458;http://www.orpha.net/ORDO/Orphanet_251931;0.9375;0.499999694;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_4184;http://www.orpha.net/ORDO/Orphanet_97593;0.928571429;0.49999774;1;0;0.471404521;0;0;4;4
http://purl.obolibrary.org/obo/DOID_4371;http://www.orpha.net/ORDO/Orphanet_37748;1;0.999999775;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050858;http://www.orpha.net/ORDO/Orphanet_561;1;0.999999917;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_3490;http://www.orpha.net/ORDO/Orphanet_648;1;0.999966597;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060862;http://www.orpha.net/ORDO/Orphanet_87503;0.857142857;0.497527377;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_1407;http://www.orpha.net/ORDO/Orphanet_280886;0.833333333;0.333303068;1;0;0.251976315;0;0;4;4
http://purl.obolibrary.org/obo/DOID_3181;http://www.orpha.net/ORDO/Orphanet_251627;0.909090909;0.499954602;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0110195;http://www.orpha.net/ORDO/Orphanet_99951;1;0.999999989;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_893;http://www.orpha.net/ORDO/Orphanet_905;1;0.999909204;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0110299;http://www.orpha.net/ORDO/Orphanet_34515;0.956521739;0.5;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060337;http://www.orpha.net/ORDO/Orphanet_66631;1;0.999999388;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_14268;http://www.orpha.net/ORDO/Orphanet_447771;0.928571429;0.49999774;1;0;0;1;0;4;3
http://purl.obolibrary.org/obo/DOID_0080049;http://www.orpha.net/ORDO/Orphanet_93437;0.928571429;0.49999774;1;0;0;1;0;4;3
http://purl.obolibrary.org/obo/DOID_0060246;http://www.orpha.net/ORDO/Orphanet_2466;1;0.999987712;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_3265;http://www.orpha.net/ORDO/Orphanet_379;0.941176471;0.499999887;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_11984;http://www.orpha.net/ORDO/Orphanet_217569;0.928571429;0.49999774;1;0;0.771472023;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060643;http://www.orpha.net/ORDO/Orphanet_171;0.882352941;0.333333129;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_1206;http://www.orpha.net/ORDO/Orphanet_778;1;0.999966597;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050328;http://www.orpha.net/ORDO/Orphanet_442;0.888888889;0.333333258;1;0;0.306598187;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060801;http://www.orpha.net/ORDO/Orphanet_85282;1;0.999995479;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_14789;http://www.orpha.net/ORDO/Orphanet_94068;0.9375;0.499999694;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_14761;http://www.orpha.net/ORDO/Orphanet_380;1;0.99999997;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_5773;http://www.orpha.net/ORDO/Orphanet_357154;0.923076923;0.499993856;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0110278;http://www.orpha.net/ORDO/Orphanet_62;0.956521739;0.5;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050214;http://www.orpha.net/ORDO/Orphanet_43393;1;0.99999997;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060231;http://www.orpha.net/ORDO/Orphanet_2771;1;0.999995479;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060827;http://www.orpha.net/ORDO/Orphanet_3077;1;0.999999998;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_2729;http://www.orpha.net/ORDO/Orphanet_1775;0.866666667;0.333331826;1;0;0;1;0;4;3
http://purl.obolibrary.org/obo/DOID_2583;http://www.orpha.net/ORDO/Orphanet_183669;0.909090909;0.499954602;1;0;0.150755672;1;0;4;3
http://purl.obolibrary.org/obo/DOID_0050993;http://www.orpha.net/ORDO/Orphanet_211067;0.928571429;0.49999774;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050601;http://www.orpha.net/ORDO/Orphanet_978;1;0.999998337;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_10016;http://www.orpha.net/ORDO/Orphanet_247709;0.894736842;0.333333306;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0110186;http://www.orpha.net/ORDO/Orphanet_99950;1;0.999999989;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_8869;http://www.orpha.net/ORDO/Orphanet_71211;0.875;0.333332779;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_13945;http://www.orpha.net/ORDO/Orphanet_136;1;0.995054754;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_12053;http://www.orpha.net/ORDO/Orphanet_1546;0.888888889;0.49966465;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_10697;http://www.orpha.net/ORDO/Orphanet_279891;0.9375;0.499999694;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_8432;http://www.orpha.net/ORDO/Orphanet_98427;0.833333333;0.333303068;1;0;0.632455532;1;0;4;3
http://purl.obolibrary.org/obo/DOID_4163;http://www.orpha.net/ORDO/Orphanet_251877;0.928571429;0.49999774;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_1270;http://www.orpha.net/ORDO/Orphanet_774;0.941176471;0.499999887;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_4644;http://www.orpha.net/ORDO/Orphanet_304;0.9375;0.499999694;1;0;0.755928946;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050433;http://www.orpha.net/ORDO/Orphanet_466;0.909090909;0.499954602;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050156;http://www.orpha.net/ORDO/Orphanet_2032;0.947368421;0.499999985;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_9389;http://www.orpha.net/ORDO/Orphanet_279922;0.928571429;0.49999774;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050439;http://www.orpha.net/ORDO/Orphanet_886;1;0.999966597;1;0;0;1;0;4;3
http://purl.obolibrary.org/obo/DOID_0060386;http://www.orpha.net/ORDO/Orphanet_90280;1;0.999966597;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_8955;http://www.orpha.net/ORDO/Orphanet_1047;0.933333333;0.499999168;1;0;0.718421208;1;0;4;3
http://purl.obolibrary.org/obo/DOID_1856;http://www.orpha.net/ORDO/Orphanet_184;0.8;0.333109767;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_9119;http://www.orpha.net/ORDO/Orphanet_519;0.928571429;0.49999774;1;0;0.628539361;1;0;4;3
http://purl.obolibrary.org/obo/DOID_8461;http://www.orpha.net/ORDO/Orphanet_50;1;0.999995479;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_9467;http://www.orpha.net/ORDO/Orphanet_2614;0.9375;0.499999694;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_5212;http://www.orpha.net/ORDO/Orphanet_137;0.9375;0.499999694;1;0;0.571079038;0;0;4;4
http://purl.obolibrary.org/obo/DOID_11717;http://www.orpha.net/ORDO/Orphanet_224;0.928571429;0.49999774;1;0;0;1;0;4;3
http://purl.obolibrary.org/obo/DOID_6823;http://www.orpha.net/ORDO/Orphanet_677;0.846153846;0.333322199;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050909;http://www.orpha.net/ORDO/Orphanet_52417;1;0.999987712;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_9537;http://www.orpha.net/ORDO/Orphanet_99824;1;0.9993293;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_14753;http://www.orpha.net/ORDO/Orphanet_33;0.923076923;0.499993856;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_12156;http://www.orpha.net/ORDO/Orphanet_137817;0.909090909;0.499954602;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050575;http://www.orpha.net/ORDO/Orphanet_79315;1;0.999999917;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050680;http://www.orpha.net/ORDO/Orphanet_1263;1;0.999999388;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_3491;http://www.orpha.net/ORDO/Orphanet_881;1;0.999966597;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_13268;http://www.orpha.net/ORDO/Orphanet_738;0.875;0.499088949;1;0;0.626099034;0;0;4;4
http://purl.obolibrary.org/obo/DOID_9870;http://www.orpha.net/ORDO/Orphanet_352;0.818181818;0.33325107;1;0;0;1;0;4;3
http://purl.obolibrary.org/obo/DOID_0060872;http://www.orpha.net/ORDO/Orphanet_231679;1;0.999999996;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_3534;http://www.orpha.net/ORDO/Orphanet_501;1;0.999909204;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_14766;http://www.orpha.net/ORDO/Orphanet_411709;0.8;0.333109767;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060125;http://www.orpha.net/ORDO/Orphanet_86864;0.916666667;0.499983299;1;0;0;1;0;4;3
http://purl.obolibrary.org/obo/DOID_10223;http://www.orpha.net/ORDO/Orphanet_221;0.818181818;0.33325107;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_10993;http://www.orpha.net/ORDO/Orphanet_98253;0.933333333;0.499999168;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_10632;http://www.orpha.net/ORDO/Orphanet_3463;1;0.999995479;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0110153;http://www.orpha.net/ORDO/Orphanet_90658;1;0.999999989;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_13371;http://www.orpha.net/ORDO/Orphanet_83317;0.909090909;0.499954602;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_11650;http://www.orpha.net/ORDO/Orphanet_70589;0.882352941;0.333333129;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_4852;http://www.orpha.net/ORDO/Orphanet_251607;0.941176471;0.499999887;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_9565;http://www.orpha.net/ORDO/Orphanet_1666;0.9;0.499876605;1;1;1;0;0;4;4
